Label,ID,PIXEL_NUMBER,RED,GREEN,BLUE
Class_4,Class_4_08.csv,90,10,10,0
Class_4,Class_4_08.csv,91,8,9,0
Class_4,Class_4_08.csv,92,12,13,2
Class_4,Class_4_08.csv,93,11,12,1
Class_4,Class_4_08.csv,94,8,9,0
Class_4,Class_4_08.csv,95,9,10,0
Class_4,Class_4_08.csv,96,13,13,2
Class_4,Class_4_08.csv,97,9,9,0
Class_4,Class_4_08.csv,98,10,11,0
Class_4,Class_4_08.csv,99,15,15,1
Class_4,Class_4_09.csv,0,15,15,1
Class_4,Class_4_09.csv,1,13,14,0
Class_4,Class_4_09.csv,2,13,13,2
Class_4,Class_4_09.csv,3,13,13,3
Class_4,Class_4_09.csv,4,14,15,4
Class_4,Class_4_09.csv,5,14,15,3
Class_4,Class_4_09.csv,6,14,15,2
Class_4,Class_4_09.csv,7,9,11,0
Class_4,Class_4_09.csv,8,10,11,0
Class_4,Class_4_09.csv,9,13,14,3
Class_4,Class_4_09.csv,10,10,10,0
Class_4,Class_4_09.csv,11,13,13,0
Class_4,Class_4_09.csv,12,8,8,0
Class_4,Class_4_09.csv,13,11,12,2
Class_4,Class_4_09.csv,14,13,14,3
Class_4,Class_4_09.csv,15,11,12,1
Class_4,Class_4_09.csv,16,10,12,0
Class_4,Class_4_09.csv,17,10,11,0
Class_4,Class_4_09.csv,18,13,14,3
Class_4,Class_4_09.csv,19,14,14,4
Class_4,Class_4_09.csv,20,5,6,0
Class_4,Class_4_09.csv,21,13,13,0
Class_4,Class_4_09.csv,22,13,13,3
Class_4,Class_4_09.csv,23,11,11,2
Class_4,Class_4_09.csv,24,12,13,3
Class_4,Class_4_09.csv,25,9,10,0
Class_4,Class_4_09.csv,26,12,13,1
Class_4,Class_4_09.csv,27,9,11,0
Class_4,Class_4_09.csv,28,9,10,0
Class_4,Class_4_09.csv,29,11,11,2
Class_4,Class_4_09.csv,30,12,12,0
Class_4,Class_4_09.csv,31,14,14,2
Class_4,Class_4_09.csv,32,10,10,1
Class_4,Class_4_09.csv,33,9,9,1
Class_4,Class_4_09.csv,34,11,12,3
Class_4,Class_4_09.csv,35,13,14,3
Class_4,Class_4_09.csv,36,10,11,0
Class_4,Class_4_09.csv,37,10,11,0
Class_4,Class_4_09.csv,38,12,12,3
Class_4,Class_4_09.csv,39,12,13,4
Class_4,Class_4_09.csv,40,13,14,0
Class_4,Class_4_09.csv,41,11,11,0
Class_4,Class_4_09.csv,42,10,10,0
Class_4,Class_4_09.csv,43,10,11,2
Class_4,Class_4_09.csv,44,6,7,0
Class_4,Class_4_09.csv,45,10,11,1
Class_4,Class_4_09.csv,46,12,13,1
Class_4,Class_4_09.csv,47,9,10,0
Class_4,Class_4_09.csv,48,9,10,0
Class_4,Class_4_09.csv,49,11,11,3
Class_4,Class_4_09.csv,50,14,14,1
Class_4,Class_4_09.csv,51,15,15,3
Class_4,Class_4_09.csv,52,13,13,3
Class_4,Class_4_09.csv,53,11,11,2
Class_4,Class_4_09.csv,54,9,10,0
Class_4,Class_4_09.csv,55,10,11,0
Class_4,Class_4_09.csv,56,12,13,2
Class_4,Class_4_09.csv,57,8,9,0
Class_4,Class_4_09.csv,58,5,5,0
Class_4,Class_4_09.csv,59,9,9,0
Class_4,Class_4_09.csv,60,14,15,0
Class_4,Class_4_09.csv,61,10,11,0
Class_4,Class_4_09.csv,62,3,4,0
Class_4,Class_4_09.csv,63,10,10,1
Class_4,Class_4_09.csv,64,11,12,1
Class_4,Class_4_09.csv,65,14,15,4
Class_4,Class_4_09.csv,66,12,13,1
Class_4,Class_4_09.csv,67,9,10,0
Class_4,Class_4_09.csv,68,13,14,3
Class_4,Class_4_09.csv,69,15,15,4
Class_4,Class_4_09.csv,70,11,11,0
Class_4,Class_4_09.csv,71,13,14,0
Class_4,Class_4_09.csv,72,11,11,1
Class_4,Class_4_09.csv,73,11,11,2
Class_4,Class_4_09.csv,74,13,15,3
Class_4,Class_4_09.csv,75,13,15,2
Class_4,Class_4_09.csv,76,9,10,0
Class_4,Class_4_09.csv,77,13,13,1
Class_4,Class_4_09.csv,78,11,11,0
Class_4,Class_4_09.csv,79,12,12,1
Class_4,Class_4_09.csv,80,10,11,0
Class_4,Class_4_09.csv,81,12,12,0
Class_4,Class_4_09.csv,82,9,9,0
Class_4,Class_4_09.csv,83,12,13,3
Class_4,Class_4_09.csv,84,7,8,0
Class_4,Class_4_09.csv,85,13,14,2
Class_4,Class_4_09.csv,86,9,11,0
Class_4,Class_4_09.csv,87,11,12,0
Class_4,Class_4_09.csv,88,13,14,2
Class_4,Class_4_09.csv,89,12,12,0
Class_4,Class_4_09.csv,90,13,14,0
Class_4,Class_4_09.csv,91,12,13,0
Class_4,Class_4_09.csv,92,10,10,1
Class_4,Class_4_09.csv,93,12,12,3
Class_4,Class_4_09.csv,94,8,9,0
Class_4,Class_4_09.csv,95,11,13,0
Class_4,Class_4_09.csv,96,10,11,0
Class_4,Class_4_09.csv,97,11,12,0
Class_4,Class_4_09.csv,98,12,12,0
Class_4,Class_4_09.csv,99,11,12,0
Class_4,Class_4_10.csv,0,11,12,0
Class_4,Class_4_10.csv,1,12,12,0
Class_4,Class_4_10.csv,2,14,14,4
Class_4,Class_4_10.csv,3,10,9,1
Class_4,Class_4_10.csv,4,6,6,0
Class_4,Class_4_10.csv,5,12,11,4
Class_4,Class_4_10.csv,6,10,9,2
Class_4,Class_4_10.csv,7,14,14,5
Class_4,Class_4_10.csv,8,12,11,0
Class_4,Class_4_10.csv,9,10,10,0
Class_4,Class_4_10.csv,10,14,14,1
Class_4,Class_4_10.csv,11,15,15,3
Class_4,Class_4_10.csv,12,12,12,1
Class_4,Class_4_10.csv,13,4,4,0
Class_4,Class_4_10.csv,14,13,12,5
Class_4,Class_4_10.csv,15,11,10,3
Class_4,Class_4_10.csv,16,4,3,0
Class_4,Class_4_10.csv,17,14,13,4
Class_4,Class_4_10.csv,18,14,14,3
Class_4,Class_4_10.csv,19,15,15,3
Class_4,Class_4_10.csv,20,10,10,0
Class_4,Class_4_10.csv,21,13,13,1
Class_4,Class_4_10.csv,22,13,13,1
Class_4,Class_4_10.csv,23,11,11,1
Class_4,Class_4_10.csv,24,9,8,0
Class_4,Class_4_10.csv,25,14,13,4
Class_4,Class_4_10.csv,26,13,13,3
Class_4,Class_4_10.csv,27,14,14,4
Class_4,Class_4_10.csv,28,12,11,0
Class_4,Class_4_10.csv,29,12,12,0
Class_4,Class_4_10.csv,30,14,15,3
Class_4,Class_4_10.csv,31,13,13,1
Class_4,Class_4_10.csv,32,12,13,1
Class_4,Class_4_10.csv,33,14,14,3
Class_4,Class_4_10.csv,34,11,11,0
Class_4,Class_4_10.csv,35,14,14,2
Class_4,Class_4_10.csv,36,12,12,1
Class_4,Class_4_10.csv,37,5,5,0
Class_4,Class_4_10.csv,38,15,14,4
Class_4,Class_4_10.csv,39,11,11,0
Class_4,Class_4_10.csv,40,10,10,0
Class_4,Class_4_10.csv,41,14,14,4
Class_4,Class_4_10.csv,42,9,9,0
Class_4,Class_4_10.csv,43,13,14,2
Class_4,Class_4_10.csv,44,14,14,2
Class_4,Class_4_10.csv,45,11,11,0
Class_4,Class_4_10.csv,46,15,15,5
Class_4,Class_4_10.csv,47,12,12,2
Class_4,Class_4_10.csv,48,14,14,5
Class_4,Class_4_10.csv,49,11,11,2
Class_4,Class_4_10.csv,50,14,13,6
Class_4,Class_4_10.csv,51,8,8,0
Class_4,Class_4_10.csv,52,13,13,4
Class_4,Class_4_10.csv,53,13,13,2
Class_4,Class_4_10.csv,54,11,11,0
Class_4,Class_4_10.csv,55,14,14,2
Class_4,Class_4_10.csv,56,12,12,1
Class_4,Class_4_10.csv,57,15,14,4
Class_4,Class_4_10.csv,58,12,11,3
Class_4,Class_4_10.csv,59,8,8,0
Class_4,Class_4_10.csv,60,10,10,4
Class_4,Class_4_10.csv,61,3,2,0
Class_4,Class_4_10.csv,62,12,12,3
Class_4,Class_4_10.csv,63,12,12,2
Class_4,Class_4_10.csv,64,11,11,0
Class_4,Class_4_10.csv,65,11,11,0
Class_4,Class_4_10.csv,66,10,11,0
Class_4,Class_4_10.csv,67,13,13,3
Class_4,Class_4_10.csv,68,13,13,4
Class_4,Class_4_10.csv,69,7,7,0
Class_4,Class_4_10.csv,70,11,11,5
Class_4,Class_4_10.csv,71,13,12,6
Class_4,Class_4_10.csv,72,10,10,2
Class_4,Class_4_10.csv,73,11,12,2
Class_4,Class_4_10.csv,74,5,5,0
Class_4,Class_4_10.csv,75,10,10,0
Class_4,Class_4_10.csv,76,14,14,2
Class_4,Class_4_10.csv,77,11,11,0
Class_4,Class_4_10.csv,78,14,14,3
Class_4,Class_4_10.csv,79,13,13,4
Class_4,Class_4_10.csv,80,10,10,4
Class_4,Class_4_10.csv,81,12,12,5
Class_4,Class_4_10.csv,82,11,11,3
Class_4,Class_4_10.csv,83,13,13,3
Class_4,Class_4_10.csv,84,11,12,0
Class_4,Class_4_10.csv,85,9,10,0
Class_4,Class_4_10.csv,86,13,13,0
Class_4,Class_4_10.csv,87,10,10,0
Class_4,Class_4_10.csv,88,13,13,1
Class_4,Class_4_10.csv,89,14,14,2
Class_4,Class_4_10.csv,90,8,8,2
Class_4,Class_4_10.csv,91,12,13,5
Class_4,Class_4_10.csv,92,12,12,3
Class_4,Class_4_10.csv,93,13,14,3
Class_4,Class_4_10.csv,94,12,13,1
Class_4,Class_4_10.csv,95,11,12,0
Class_4,Class_4_10.csv,96,15,15,2
Class_4,Class_4_10.csv,97,12,13,0
Class_4,Class_4_10.csv,98,10,11,0
Class_4,Class_4_10.csv,99,11,12,0
Class_4,Class_4_11.csv,0,12,11,3
Class_4,Class_4_11.csv,1,11,10,0
Class_4,Class_4_11.csv,2,12,11,0
Class_4,Class_4_11.csv,3,12,12,0
Class_4,Class_4_11.csv,4,14,13,3
Class_4,Class_4_11.csv,5,11,10,0
Class_4,Class_4_11.csv,6,14,13,2
Class_4,Class_4_11.csv,7,10,10,0
Class_4,Class_4_11.csv,8,11,11,0
Class_4,Class_4_11.csv,9,11,11,0
Class_4,Class_4_11.csv,10,10,9,0
Class_4,Class_4_11.csv,11,10,10,0
Class_4,Class_4_11.csv,12,13,13,0
Class_4,Class_4_11.csv,13,11,11,0
Class_4,Class_4_11.csv,14,11,10,0
Class_4,Class_4_11.csv,15,12,11,1
Class_4,Class_4_11.csv,16,13,12,1
Class_4,Class_4_11.csv,17,11,11,0
Class_4,Class_4_11.csv,18,14,14,1
Class_4,Class_4_11.csv,19,14,14,0
Class_4,Class_4_11.csv,20,10,10,0
Class_4,Class_4_11.csv,21,12,12,0
Class_4,Class_4_11.csv,22,10,10,0
Class_4,Class_4_11.csv,23,15,15,1
Class_4,Class_4_11.csv,24,15,15,4
Class_4,Class_4_11.csv,25,14,13,2
Class_4,Class_4_11.csv,26,13,13,1
Class_4,Class_4_11.csv,27,12,11,0
Class_4,Class_4_11.csv,28,15,15,2
Class_4,Class_4_11.csv,29,12,12,0
Class_4,Class_4_11.csv,30,12,12,1
Class_4,Class_4_11.csv,31,12,12,0
Class_4,Class_4_11.csv,32,15,15,3
Class_4,Class_4_11.csv,33,11,11,0
Class_4,Class_4_11.csv,34,12,12,0
Class_4,Class_4_11.csv,35,11,10,0
Class_4,Class_4_11.csv,36,13,13,2
Class_4,Class_4_11.csv,37,10,10,0
Class_4,Class_4_11.csv,38,13,13,0
Class_4,Class_4_11.csv,39,11,11,0
Class_4,Class_4_11.csv,40,5,5,0
Class_4,Class_4_11.csv,41,13,13,2
Class_4,Class_4_11.csv,42,13,14,1
Class_4,Class_4_11.csv,43,11,11,0
Class_4,Class_4_11.csv,44,10,11,0
Class_4,Class_4_11.csv,45,13,13,2
Class_4,Class_4_11.csv,46,10,10,0
Class_4,Class_4_11.csv,47,13,13,1
Class_4,Class_4_11.csv,48,10,11,0
Class_4,Class_4_11.csv,49,10,11,0
Class_4,Class_4_11.csv,50,13,13,4
Class_4,Class_4_11.csv,51,10,11,0
Class_4,Class_4_11.csv,52,9,9,0
Class_4,Class_4_11.csv,53,14,15,3
Class_4,Class_4_11.csv,54,10,10,0
Class_4,Class_4_11.csv,55,11,11,0
Class_4,Class_4_11.csv,56,13,13,2
Class_4,Class_4_11.csv,57,13,13,1
Class_4,Class_4_11.csv,58,13,13,0
Class_4,Class_4_11.csv,59,12,12,0
Class_4,Class_4_11.csv,60,11,11,2
Class_4,Class_4_11.csv,61,8,9,0
Class_4,Class_4_11.csv,62,11,12,1
Class_4,Class_4_11.csv,63,12,13,2
Class_4,Class_4_11.csv,64,10,10,0
Class_4,Class_4_11.csv,65,13,13,2
Class_4,Class_4_11.csv,66,10,11,0
Class_4,Class_4_11.csv,67,13,13,1
Class_4,Class_4_11.csv,68,12,12,0
Class_4,Class_4_11.csv,69,13,14,0
Class_4,Class_4_11.csv,70,9,10,0
Class_4,Class_4_11.csv,71,11,12,1
Class_4,Class_4_11.csv,72,13,14,3
Class_4,Class_4_11.csv,73,4,5,0
Class_4,Class_4_11.csv,74,13,14,3
Class_4,Class_4_11.csv,75,8,9,0
Class_4,Class_4_11.csv,76,10,11,0
Class_4,Class_4_11.csv,77,10,10,0
Class_4,Class_4_11.csv,78,14,14,1
Class_4,Class_4_11.csv,79,12,13,0
Class_4,Class_4_11.csv,80,13,15,3
Class_4,Class_4_11.csv,81,10,11,0
Class_4,Class_4_11.csv,82,10,11,0
Class_4,Class_4_11.csv,83,9,10,0
Class_4,Class_4_11.csv,84,14,15,2
Class_4,Class_4_11.csv,85,13,14,2
Class_4,Class_4_11.csv,86,13,14,1
Class_4,Class_4_11.csv,87,10,10,0
Class_4,Class_4_11.csv,88,12,12,0
Class_4,Class_4_11.csv,89,11,11,0
Class_4,Class_4_11.csv,90,12,14,1
Class_4,Class_4_11.csv,91,12,14,1
Class_4,Class_4_11.csv,92,11,12,0
Class_4,Class_4_11.csv,93,10,12,0
Class_4,Class_4_11.csv,94,13,14,1
Class_4,Class_4_11.csv,95,11,12,0
Class_4,Class_4_11.csv,96,14,15,2
Class_4,Class_4_11.csv,97,13,13,1
Class_4,Class_4_11.csv,98,12,12,0
Class_4,Class_4_11.csv,99,10,10,0
Class_4,Class_4_12.csv,0,11,12,0
Class_4,Class_4_12.csv,1,10,10,0
Class_4,Class_4_12.csv,2,10,10,0
Class_4,Class_4_12.csv,3,12,12,2
Class_4,Class_4_12.csv,4,14,14,3
Class_4,Class_4_12.csv,5,8,7,0
Class_4,Class_4_12.csv,6,11,10,0
Class_4,Class_4_12.csv,7,15,15,4
Class_4,Class_4_12.csv,8,14,13,2
Class_4,Class_4_12.csv,9,11,11,0
Class_4,Class_4_12.csv,10,11,12,0
Class_4,Class_4_12.csv,11,11,12,0
Class_4,Class_4_12.csv,12,9,9,0
Class_4,Class_4_12.csv,13,14,14,4
Class_4,Class_4_12.csv,14,10,10,0
Class_4,Class_4_12.csv,15,15,14,4
Class_4,Class_4_12.csv,16,14,14,3
Class_4,Class_4_12.csv,17,13,13,2
Class_4,Class_4_12.csv,18,15,15,3
Class_4,Class_4_12.csv,19,12,12,0
Class_4,Class_4_12.csv,20,13,13,1
Class_4,Class_4_12.csv,21,11,11,0
Class_4,Class_4_12.csv,22,13,13,2
Class_4,Class_4_12.csv,23,12,12,1
Class_4,Class_4_12.csv,24,10,10,0
Class_4,Class_4_12.csv,25,14,14,3
Class_4,Class_4_12.csv,26,12,12,1
Class_4,Class_4_12.csv,27,13,13,2
Class_4,Class_4_12.csv,28,12,11,0
Class_4,Class_4_12.csv,29,12,12,0
Class_4,Class_4_12.csv,30,12,13,0
Class_4,Class_4_12.csv,31,10,10,0
Class_4,Class_4_12.csv,32,11,11,0
Class_4,Class_4_12.csv,33,15,15,4
Class_4,Class_4_12.csv,34,10,10,0
Class_4,Class_4_12.csv,35,12,12,1
Class_4,Class_4_12.csv,36,13,13,2
Class_4,Class_4_12.csv,37,12,11,0
Class_4,Class_4_12.csv,38,10,10,0
Class_4,Class_4_12.csv,39,12,12,0
Class_4,Class_4_12.csv,40,11,12,0
Class_4,Class_4_12.csv,41,12,12,0
Class_4,Class_4_12.csv,42,12,12,0
Class_4,Class_4_12.csv,43,11,11,0
Class_4,Class_4_12.csv,44,12,12,1
Class_4,Class_4_12.csv,45,14,14,3
Class_4,Class_4_12.csv,46,10,10,0
Class_4,Class_4_12.csv,47,11,11,0
Class_4,Class_4_12.csv,48,11,11,0
Class_4,Class_4_12.csv,49,14,13,1
Class_4,Class_4_12.csv,50,11,12,0
Class_4,Class_4_12.csv,51,14,15,3
Class_4,Class_4_12.csv,52,11,11,0
Class_4,Class_4_12.csv,53,13,13,2
Class_4,Class_4_12.csv,54,8,8,0
Class_4,Class_4_12.csv,55,11,10,0
Class_4,Class_4_12.csv,56,11,11,0
Class_4,Class_4_12.csv,57,12,12,0
Class_4,Class_4_12.csv,58,10,10,0
Class_4,Class_4_12.csv,59,11,11,0
Class_4,Class_4_12.csv,60,11,11,0
Class_4,Class_4_12.csv,61,11,12,0
Class_4,Class_4_12.csv,62,14,14,3
Class_4,Class_4_12.csv,63,9,10,0
Class_4,Class_4_12.csv,64,11,11,1
Class_4,Class_4_12.csv,65,9,9,0
Class_4,Class_4_12.csv,66,10,10,0
Class_4,Class_4_12.csv,67,15,15,4
Class_4,Class_4_12.csv,68,13,13,2
Class_4,Class_4_12.csv,69,12,11,1
Class_4,Class_4_12.csv,70,14,14,2
Class_4,Class_4_12.csv,71,11,11,0
Class_4,Class_4_12.csv,72,14,14,2
Class_4,Class_4_12.csv,73,11,11,0
Class_4,Class_4_12.csv,74,13,13,3
Class_4,Class_4_12.csv,75,14,13,4
Class_4,Class_4_12.csv,76,12,11,1
Class_4,Class_4_12.csv,77,11,11,0
Class_4,Class_4_12.csv,78,8,8,0
Class_4,Class_4_12.csv,79,13,12,3
Class_4,Class_4_12.csv,80,10,10,0
Class_4,Class_4_12.csv,81,13,13,2
Class_4,Class_4_12.csv,82,15,15,4
Class_4,Class_4_12.csv,83,10,10,0
Class_4,Class_4_12.csv,84,11,11,2
Class_4,Class_4_12.csv,85,12,12,3
Class_4,Class_4_12.csv,86,14,14,4
Class_4,Class_4_12.csv,87,14,14,3
Class_4,Class_4_12.csv,88,5,4,0
Class_4,Class_4_12.csv,89,11,10,2
Class_4,Class_4_12.csv,90,11,11,0
Class_4,Class_4_12.csv,91,14,14,3
Class_4,Class_4_12.csv,92,12,12,1
Class_4,Class_4_12.csv,93,13,13,3
Class_4,Class_4_12.csv,94,7,7,0
Class_4,Class_4_12.csv,95,15,14,6
Class_4,Class_4_12.csv,96,14,14,4
Class_4,Class_4_12.csv,97,14,14,4
Class_4,Class_4_12.csv,98,11,10,1
Class_4,Class_4_12.csv,99,11,11,2
Class_4,Class_4_13.csv,0,14,14,2
Class_4,Class_4_13.csv,1,10,9,0
Class_4,Class_4_13.csv,2,13,12,1
Class_4,Class_4_13.csv,3,14,14,4
Class_4,Class_4_13.csv,4,10,9,1
Class_4,Class_4_13.csv,5,13,12,5
Class_4,Class_4_13.csv,6,12,11,1
Class_4,Class_4_13.csv,7,14,13,2
Class_4,Class_4_13.csv,8,14,12,2
Class_4,Class_4_13.csv,9,15,12,3
Class_4,Class_4_13.csv,10,10,9,0
Class_4,Class_4_13.csv,11,15,15,3
Class_4,Class_4_13.csv,12,4,4,0
Class_4,Class_4_13.csv,13,13,13,3
Class_4,Class_4_13.csv,14,11,11,3
Class_4,Class_4_13.csv,15,13,13,4
Class_4,Class_4_13.csv,16,11,11,0
Class_4,Class_4_13.csv,17,14,13,1
Class_4,Class_4_13.csv,18,15,13,3
Class_4,Class_4_13.csv,19,8,6,0
Class_4,Class_4_13.csv,20,14,15,2
Class_4,Class_4_13.csv,21,13,14,1
Class_4,Class_4_13.csv,22,14,15,2
Class_4,Class_4_13.csv,23,11,12,0
Class_4,Class_4_13.csv,24,7,8,0
Class_4,Class_4_13.csv,25,12,13,3
Class_4,Class_4_13.csv,26,14,15,1
Class_4,Class_4_13.csv,27,14,15,1
Class_4,Class_4_13.csv,28,13,13,0
Class_4,Class_4_13.csv,29,15,14,3
Class_4,Class_4_13.csv,30,12,13,1
Class_4,Class_4_13.csv,31,9,10,0
Class_4,Class_4_13.csv,32,12,14,1
Class_4,Class_4_13.csv,33,12,14,2
Class_4,Class_4_13.csv,34,9,10,1
Class_4,Class_4_13.csv,35,10,11,2
Class_4,Class_4_13.csv,36,11,13,0
Class_4,Class_4_13.csv,37,13,15,0
Class_4,Class_4_13.csv,38,9,10,0
Class_4,Class_4_13.csv,39,11,11,0
Class_4,Class_4_13.csv,40,11,11,2
Class_4,Class_4_13.csv,41,10,11,1
Class_4,Class_4_13.csv,42,9,10,0
Class_4,Class_4_13.csv,43,12,14,4
Class_4,Class_4_13.csv,44,10,11,4
Class_4,Class_4_13.csv,45,8,9,1
Class_4,Class_4_13.csv,46,13,15,3
Class_4,Class_4_13.csv,47,14,15,4
Class_4,Class_4_13.csv,48,14,15,4
Class_4,Class_4_13.csv,49,9,10,0
Class_4,Class_4_13.csv,50,11,11,3
Class_4,Class_4_13.csv,51,8,8,0
Class_4,Class_4_13.csv,52,13,13,4
Class_4,Class_4_13.csv,53,11,12,3
Class_4,Class_4_13.csv,54,8,9,2
Class_4,Class_4_13.csv,55,6,7,0
Class_4,Class_4_13.csv,56,14,15,6
Class_4,Class_4_13.csv,57,9,10,0
Class_4,Class_4_13.csv,58,10,11,0
Class_4,Class_4_13.csv,59,10,11,0
Class_4,Class_4_13.csv,60,14,13,5
Class_4,Class_4_13.csv,61,10,9,1
Class_4,Class_4_13.csv,62,10,10,1
Class_4,Class_4_13.csv,63,11,11,2
Class_4,Class_4_13.csv,64,10,11,2
Class_4,Class_4_13.csv,65,9,9,0
Class_4,Class_4_13.csv,66,12,13,3
Class_4,Class_4_13.csv,67,11,11,0
Class_4,Class_4_13.csv,68,12,13,0
Class_4,Class_4_13.csv,69,14,15,1
Class_4,Class_4_13.csv,70,12,10,2
Class_4,Class_4_13.csv,71,11,9,1
Class_4,Class_4_13.csv,72,15,14,5
Class_4,Class_4_13.csv,73,14,13,4
Class_4,Class_4_13.csv,74,12,12,2
Class_4,Class_4_13.csv,75,12,12,2
Class_4,Class_4_13.csv,76,9,9,0
Class_4,Class_4_13.csv,77,11,11,0
Class_4,Class_4_13.csv,78,11,11,0
Class_4,Class_4_13.csv,79,14,15,0
Class_4,Class_4_13.csv,80,9,7,0
Class_4,Class_4_13.csv,81,14,12,2
Class_4,Class_4_13.csv,82,11,9,0
Class_4,Class_4_13.csv,83,12,11,0
Class_4,Class_4_13.csv,84,12,12,0
Class_4,Class_4_13.csv,85,12,12,0
Class_4,Class_4_13.csv,86,3,3,0
Class_4,Class_4_13.csv,87,14,13,3
Class_4,Class_4_13.csv,88,14,14,1
Class_4,Class_4_13.csv,89,13,13,0
Class_4,Class_4_13.csv,90,14,12,1
Class_4,Class_4_13.csv,91,11,9,0
Class_4,Class_4_13.csv,92,14,13,1
Class_4,Class_4_13.csv,93,15,15,3
Class_4,Class_4_13.csv,94,14,13,1
Class_4,Class_4_13.csv,95,13,13,1
Class_4,Class_4_13.csv,96,10,10,0
Class_4,Class_4_13.csv,97,12,12,2
Class_4,Class_4_13.csv,98,14,13,0
Class_4,Class_4_13.csv,99,12,11,0
Class_4,Class_4_14.csv,0,5,4,0
Class_4,Class_4_14.csv,1,14,13,8
Class_4,Class_4_14.csv,2,15,14,8
Class_4,Class_4_14.csv,3,12,12,3
Class_4,Class_4_14.csv,4,12,12,2
Class_4,Class_4_14.csv,5,15,15,4
Class_4,Class_4_14.csv,6,9,9,0
Class_4,Class_4_14.csv,7,13,13,1
Class_4,Class_4_14.csv,8,10,10,0
Class_4,Class_4_14.csv,9,11,11,0
Class_4,Class_4_14.csv,10,12,12,5
Class_4,Class_4_14.csv,11,8,8,1
Class_4,Class_4_14.csv,12,4,4,0
Class_4,Class_4_14.csv,13,12,12,3
Class_4,Class_4_14.csv,14,13,13,3
Class_4,Class_4_14.csv,15,14,14,3
Class_4,Class_4_14.csv,16,15,15,3
Class_4,Class_4_14.csv,17,9,8,0
Class_4,Class_4_14.csv,18,13,12,1
Class_4,Class_4_14.csv,19,14,13,2
Class_4,Class_4_14.csv,20,14,14,4
Class_4,Class_4_14.csv,21,10,10,1
Class_4,Class_4_14.csv,22,13,13,4
Class_4,Class_4_14.csv,23,12,11,3
Class_4,Class_4_14.csv,24,9,9,0
Class_4,Class_4_14.csv,25,8,8,0
Class_4,Class_4_14.csv,26,11,11,0
Class_4,Class_4_14.csv,27,12,12,2
Class_4,Class_4_14.csv,28,12,11,3
Class_4,Class_4_14.csv,29,12,11,3
Class_4,Class_4_14.csv,30,12,12,1
Class_4,Class_4_14.csv,31,12,12,2
Class_4,Class_4_14.csv,32,7,7,0
Class_4,Class_4_14.csv,33,8,8,0
Class_4,Class_4_14.csv,34,14,14,4
Class_4,Class_4_14.csv,35,5,5,0
Class_4,Class_4_14.csv,36,11,11,1
Class_4,Class_4_14.csv,37,14,14,4
Class_4,Class_4_14.csv,38,10,10,1
Class_4,Class_4_14.csv,39,10,9,1
Class_4,Class_4_14.csv,40,11,11,0
Class_4,Class_4_14.csv,41,12,12,1
Class_4,Class_4_14.csv,42,13,13,2
Class_4,Class_4_14.csv,43,11,11,0
Class_4,Class_4_14.csv,44,13,13,1
Class_4,Class_4_14.csv,45,10,10,0
Class_4,Class_4_14.csv,46,11,11,0
Class_4,Class_4_14.csv,47,11,11,0
Class_4,Class_4_14.csv,48,11,11,0
Class_4,Class_4_14.csv,49,13,12,1
Class_4,Class_4_14.csv,50,14,14,3
Class_4,Class_4_14.csv,51,9,9,0
Class_4,Class_4_14.csv,52,11,11,0
Class_4,Class_4_14.csv,53,14,14,2
Class_4,Class_4_14.csv,54,11,11,0
Class_4,Class_4_14.csv,55,11,11,0
Class_4,Class_4_14.csv,56,13,13,2
Class_4,Class_4_14.csv,57,15,15,4
Class_4,Class_4_14.csv,58,9,9,0
Class_4,Class_4_14.csv,59,10,10,0
Class_4,Class_4_14.csv,60,11,11,0
Class_4,Class_4_14.csv,61,13,12,1
Class_4,Class_4_14.csv,62,14,14,1
Class_4,Class_4_14.csv,63,15,15,1
Class_4,Class_4_14.csv,64,15,15,3
Class_4,Class_4_14.csv,65,14,14,2
Class_4,Class_4_14.csv,66,14,14,3
Class_4,Class_4_14.csv,67,12,12,1
Class_4,Class_4_14.csv,68,10,10,0
Class_4,Class_4_14.csv,69,10,10,0
Class_4,Class_4_14.csv,70,11,11,0
Class_4,Class_4_14.csv,71,13,13,1
Class_4,Class_4_14.csv,72,14,14,1
Class_4,Class_4_14.csv,73,9,9,0
Class_4,Class_4_14.csv,74,15,15,3
Class_4,Class_4_14.csv,75,10,9,0
Class_4,Class_4_14.csv,76,11,10,0
Class_4,Class_4_14.csv,77,10,10,0
Class_4,Class_4_14.csv,78,12,12,0
Class_4,Class_4_14.csv,79,13,13,1
Class_4,Class_4_14.csv,80,13,13,1
Class_4,Class_4_14.csv,81,13,13,0
Class_4,Class_4_14.csv,82,12,12,0
Class_4,Class_4_14.csv,83,12,11,0
Class_4,Class_4_14.csv,84,14,13,3
Class_4,Class_4_14.csv,85,6,5,0
Class_4,Class_4_14.csv,86,14,14,4
Class_4,Class_4_14.csv,87,4,4,0
Class_4,Class_4_14.csv,88,13,13,0
Class_4,Class_4_14.csv,89,13,14,0
Class_4,Class_4_14.csv,90,15,15,2
Class_4,Class_4_14.csv,91,14,14,2
Class_4,Class_4_14.csv,92,12,12,0
Class_4,Class_4_14.csv,93,12,12,1
Class_4,Class_4_14.csv,94,11,11,1
Class_4,Class_4_14.csv,95,13,12,3
Class_4,Class_4_14.csv,96,14,13,3
